model,metric,class_group,layer,mean,ci_low,ci_high,n_tokens,head_dist_members,aggregation,source_csv
gpt2,gride,Negative head dist,10,19.06026396755285,18.450400719858283,19.676490235800888,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Negative head dist,11,20.23084308669099,19.594875607323512,20.83156386953673,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Negative head dist,12,8.254991741447611,8.103927138919763,8.408443455292392,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,0,3.1647448411120003,2.924936755580046,3.369444431377692,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,1,5.484957807281639,5.057975506196081,5.961553061404111,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,2,5.837527309894269,5.282224903261575,6.373342620666268,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,3,8.155122923847637,7.463873994184404,8.781640597057491,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,4,10.588903099864385,9.90610930698237,11.244606365182065,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,5,12.718932803224996,12.071070265649517,13.30600428498617,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,6,13.940393217104893,13.306723172754355,14.5150577440618,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,7,15.163459182592657,14.569391110294472,15.71533664692383,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,8,15.811761672791372,15.20257248500044,16.35247756463093,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,9,16.39491923719294,15.843354981632556,16.908149485792713,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,10,16.800624794732872,16.31298595165701,17.321379328086973,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,11,17.1172026972399,16.65457476120676,17.57792536510995,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
gpt2,gride,Positive head dist,12,8.295320940276595,8.179468240193563,8.411185272043541,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv
